"FROM_NODE","TO_NODE","EDGE_LENGTHKM","FROM_NODETYPE","TO_NODETYPE","FROM_COMID","TO_COMID","TO_LEVELPATHI","FROM_NODE_NAME","TO_NODE_NAME","FROM_LEVELPATHI"
"Point.708","Point.09298500",1.55783634709511,"dam","gage",11977353,11978247,760009593,"UT00323 WHITEROCKS LAKE","09298500 WHITEROCKS R AB PARADISE C N WHITEROCKS UTAH",760065607
"Point.709","Point.712",13.9763308023513,"dam","dam",10041190,10039640,760013400,"UT00273 SHEEP CREEK","UT00054 BROWNE LAKE",760048148
"Point.710","Point.09220000",7.62480542443236,"dam","gage",3199090,3196672,760008941,"UT00122 GRAHAM","09220000 EAST FORK OF SMITHS FORK NEAR ROBERTSON, WY",760008941
"Point.711","Point.09298500",23.2726180223404,"dam","gage",11977377,11978247,760009593,"UT00072 CLIFF LAKE (DUCHESNE)","09298500 WHITEROCKS R AB PARADISE C N WHITEROCKS UTAH",760047824
"Point.712","Point.09234000",26.1880278083159,"dam","gage",10039640,10040960,760013400,"UT00054 BROWNE LAKE","09234000 CARTER CREEK AT MOUTH NEAR MANILA, UTAH",760013400
"Point.713","Point.09314000",97.8362757231084,"dam","gage",3909029,3908643,760006224,"UT00430 U. S. STEEL CORP. STORAGE (CLEAR WATER)","09314000 PRICE RIVER BL COAL CREEK NR WELLINGTON, UTAH",760034966
"Point.714","Point.09405490",50.1181132586919,"dam","gage",10022830,10025834,720002379,"UT00164 KOLOB CREEK","09405490 NORTH FORK VIRGIN R. AB BIG BEND NR SPRINGDALE, UT",720021068
"Point.715","Point.658",0.0361063087395138,"dam","dam",21754714,21754718,720017516,"AZ00059 MILLETT SWALE","AZ00059 MILLET SWALE",720048787
"Point.716","Point.09418500",113.949670474503,"dam","gage",20600566,20598652,720002382,"NV10001 PINE CANYON DAM SADDLE DIKE 1","09418500 MEADOW VALLEY WASH NR CALIENTE, NV",720012486
"Point.717","Point.09203000",33.4437338690346,"dam","gage",18329924,18331648,760006204,"WY01219 BOULTER","09203000 EAST FORK RIVER NEAR BIG SANDY, WY",760029878
"Point.718","Point.09222400",98.4366100608928,"dam","gage",3267332,3265786,760008506,"WY01242 GUILD","09222400 MUDDY CREEK NEAR HAMPTON, WY",760041081
"Point.719","Point.09209400",271.46333413545,"dam","gage",18349563,18355089,760000231,"WY01274 MCNINCH NO. 2","09209400 GREEN RIVER NEAR LA BARGE, WY",760014109
"Point.720","Point.09213500",126.262344807132,"dam","gage",18303112,18302986,760005169,"WY01216 ERRAMOUSPE","09213500 BIG SANDY RIVER NEAR FARSON, WY",760019791
"Point.721","Point.532",1.74754345949492,"dam","dam",3230383,3230619,760035634,"CO00637 VELA","CO00609 ELK PARK",760035634
"Point.722","Point.154",4.90718960662458,"dam","dam",3229741,3230035,760024992,"CO00106 SCALES #1 (LOWER)","CO00828 GRAND MESA #9",760076372
"Point.723","Point.685",2.1710806762875,"dam","dam",3230445,3230445,760026750,"CO00656 Y AND S","CO00594 MARCOT PARK",760026750
"Point.724","Point.1094",5.07110202864717,"dam","dam",18376930,18377324,760014101,"CO00159 LILYLANDS","CO00162 MIRAMONTE",760043819
"Point.725","Point.736",0,"dam","dam",21272796,21272796,720008033,"AZ10004 WHITLOW RANCH DAM","AZ10004 WHITLOW RANCH DAM SADDLE DIKE 1",720008033
"Point.726","Point.790",71.9409793545285,"dam","dam",20657220,20655274,720005250,"AZ20010 CROSBY TANK DETENTION DAM","AZ20011 FLAT TOP DETENTION DAM",720010899
"Point.727","Point.09408195",89.5787620607518,"dam","gage",20656124,20653582,720005250,"AZ20016 IVERSON DETENTION DAM","09408195 FORT PEARCE WASH NEAR ST. GEORGE, UT",720020550
"Point.728","Point.09151500",1.71466925646047,"dam","gage",3232471,3232471,760016030,"CO20014 TATUM RESERVOIR - FDSA","09151500 ESCALANTE CREEK NEAR DELTA, CO.",760016030
"Point.729","Point.09153400",47.3014698016359,"dam","gage",3177238,3177516,760011266,"CO20040 DOUBLE RETENTION DAM - FDSA","09153400 WEST SALT CREEK NEAR MACK, CO.",760035840
"Point.730","Point.09180500",551.264438961559,"dam","gage",3232827,3379045,720000024,"CO00078 FRUITA #2","09180500 COLORADO RIVER NEAR CISCO, UT",760031970
"Point.731","Point.09306290",172.420361302478,"dam","gage",5307530,5307716,760002152,"CO01270 DIVIDE CREEK DET DAM - FDSA","09306290 WHITE RIVER BELOW BOISE CREEK, NEAR RANGELY, CO.",760028365
"Point.732","Point.09150500",74.0444305983205,"dam","gage",3232199,3231791,760014933,"CO00646 HARRY WHITE #2","09150500 ROUBIDEAU CREEK AT MOUTH, NEAR DELTA, CO",760051524
"Point.733","Point.09058000",49.5477449981554,"dam","gage",1232803,1232797,720000024,"CO00717 WILLIAMS FORK MAIN","09058000 COLORADO RIVER NEAR KREMMLING, CO",760009868
"Point.734","Point.09096500",3.7915468506668,"dam","gage",3180780,3181210,760009023,"CO01697 VEGA","09096500 PLATEAU CREEK NEAR COLLBRAN, CO.",760009023
"Point.735","Point.772",40.8570733434245,"dam","dam",1336776,1338026,760010217,"CO00335 AULT","CO01691 PAONIA",760036579
"Point.736","Point.09479000",5.97956273898366,"dam","gage",21272796,21270374,720008033,"AZ10004 WHITLOW RANCH DAM SADDLE DIKE 1","09479000 QUEEN CREEK NEAR FLORENCE JUNCTION ARIZ",720008033
"Point.737","Point.09058000",2.91818856539628,"dam","gage",1232361,1232797,720000024,"CO00717 WILLIAMS FORK WEST DIKE","09058000 COLORADO RIVER NEAR KREMMLING, CO",760085385
"Point.738","Point.09413200",0.944550160637543,"dam","gage",20655186,4914292,720002379,"AZ20014 HOLE-N-WALL DETENTION DAM","09413200 VIRGIN RIVER NEAR BLOOMINGTON, UT",720053877
"Point.739","Point.760",0,"dam","dam",20376475,20376475,720045753,"AZ10002 PAINTED ROCK DAM","AZ10002 PAINTED ROCK DAM SADDLE DIKE 1",720045753
"Point.739","Point.09520000",921.894799966515,"dam","gage",20376475,20376827,720000771,"AZ10002 PAINTED ROCK DAM","09520000 GILA RIVER NEAR SENTINEL ARIZ",720045753
"Point.740","Point.09093700",4.0366429642037,"dam","gage",3175774,3179390,720000024,"CO02943 GARFIELD WILDLIFE POND","09093700 COLORADO RIVER NEAR DE BEQUE, CO.",760077821
"Point.741","Point.09106000",3.89129061138928,"dam","gage",3177812,3179652,720000024,"CO20033 BUNKWATER RETENTION DAM - FDSA","09106000 COLORADO RIVER NEAR PALISADE, CO.",760077587
"Point.742","Point.09362000",29.0326099104221,"dam","gage",17014369,17014843,760022955,"CO02880 UPPER RAILROAD","09362000 LIGHTNER CREEK NEAR DURANGO, CO",760046484
"Point.743","Point.09106000",392.473689188865,"dam","gage",3177610,3179652,720000024,"CO01269 SOAP RETENTON DAM - FDSA","09106000 COLORADO RIVER NEAR PALISADE, CO.",760035823
"Point.744","Point.1070",0.41314579330561,"dam","dam",1355090,1355090,760006563,"CO02082 WALROD","CO02095 HAYDEN PLANT EVAPORATION POND",760006563
"Point.745","Point.09168100",27.2451207092032,"dam","gage",18383589,18383407,760009292,"CO02061 GARNER","09168100 DISAPPOINTMENT CREEK NEAR DOVE CREEK, CO.",760023956
"Point.746","Point.09255000",3.12646825601837,"dam","gage",18278829,18279725,760011481,"CO02603 B-2","09255000 SLATER FORK NEAR SLATER, CO",760060326
"Point.747","Point.09239500",0.523525759878042,"dam","gage",1357186,1357212,760002305,"CO02610 UPPER SPRING CREEK","09239500 YAMPA RIVER AT STEAMBOAT SPRINGS, CO",760081869
"Point.748","Point.09173500",12.664737588636,"dam","gage",18376218,18375156,760019711,"CO02615 MOSCA LIVESTOCK #2","09173500 HORSEFLY CREEK NEAR SAMS, CO.",760019711
"Point.749","Point.09096500",5.93101296945524,"dam","gage",3181230,3181210,760009023,"CO01042 MONUMENT #1","09096500 PLATEAU CREEK NEAR COLLBRAN, CO.",760031824
"Point.750","Point.09095500",381.405575435168,"dam","gage",3177606,3179476,720000024,"CO01258 DEER RETENTION DAM #1 - FDSA","09095500 COLORADO RIVER NEAR CAMEO, CO.",760028981
"Point.751","Point.1214",39.8725569880249,"dam","dam",1358304,1358238,760002305,"CO01024 MARTIN","CO02702 STAGECOACH",760036358
"Point.752","Point.477",4.67306960884249,"dam","dam",3262411,3263057,760018044,"CO01090 A. M. PUETT","CO02155 GRIMES",760018044
"Point.753","Point.18",1.02993125688058,"dam","dam",3230427,3230427,760051620,"CO00619 PREBBLE","CO00474 CARBONATE CAMP #6",760051620
"Point.754","Point.09179500",350.062857491619,"dam","gage",18370884,18370840,760003635,"CO00304 CRAIG #2","09179500 DOLORES RIVER AT GATEWAY, CO.",760032852
"Point.755","Point.09407000",18.669968120518,"dam","gage",10024994,10023750,720010783,"UT00010 ASH CREEK","09407000 ASH CREEK ABOVE TOQUERVILLE, UTAH",720010783
"Point.756","Point.09186500",9.44622079164217,"dam","gage",3381527,3381445,760010183,"UT00029 FOY","09186500 INDIAN C AB COTTONWOOD CREEK, NR MONTICELLO, UT",760073729
"Point.757","Point.09333500",246.495024653521,"dam","gage",4901481,4907451,760004298,"UT00187 BOWNS (LOWER)","09333500 DIRTY DEVIL R AB POISON SP WSH NR HANKSVILLE UT",760049150
"Point.758","Point.09406500",19.3653978908557,"dam","gage",10020432,10022882,720010783,"UT00128 GUBLER (HARRIS)","09406500 ASH CREEK NEAR NEW HARMONY, UT",720016050
"Point.759","Point.09286500",17.3765303503174,"dam","gage",11966023,11966325,760009706,"UT00254 RED CREEK (DUCHESNE)","09286500 RED CREEK NR FRUITLAND, UTAH",760009706
"Point.760","Point.09520000",921.894799966515,"dam","gage",20376475,20376827,720000771,"AZ10002 PAINTED ROCK DAM SADDLE DIKE 1","09520000 GILA RIVER NEAR SENTINEL ARIZ",720045753
"Point.761","Point.09258980",45.8543779078163,"dam","gage",18272652,18272390,760010123,"WY01472 RED GULCH DETENTION 1592 #5 DAM","09258980 MUDDY CREEK BELOW YOUNG DRAW, NEAR BAGGS, WY",760060887
"Point.762","Point.1302",143.805685236516,"dam","dam",18272644,18272238,760012857,"WY01396 DETENTION 1593 #2 DAM","WY02118 RED WASH #2",760030215
"Point.763","Point.09222000",123.381040910213,"dam","gage",3197114,3195478,760003478,"WY01207 REED","09222000 BLACKS FORK NEAR LYMAN, WY",760018078
"Point.764","Point.09110000",72.1188020626692,"dam","gage",1333028,1333564,760003236,"CO00148 SPRING CREEK","09110000 TAYLOR RIVER AT ALMONT, CO.",760015711
"Point.765","Point.09152500",4.90683191472604,"dam","gage",3231641,3232569,760003236,"CO00565 DELTA CONTROL","09152500 GUNNISON RIVER NEAR GRAND JUNCTION, CO.",760051574
"Point.766","Point.09466500",11.9446134363345,"dam","gage",21320113,21320505,720016282,"AZ00091 ROPER LAKE","09466500 GILA RIVER AT CALVA, AZ.",720016282
"Point.767","Point.09400000",43.2097349319926,"dam","gage",945020437,21745069,720001918,"AZ00180 CHOLLA COOLING POND","09400000 LITTLE COLORADO RIVER NEAR WINSLOW ARIZ",720001918
"Point.768","Point.09503700",22.0408583537689,"dam","gage",20468038,20452528,720001890,"AZ00256 PAULDEN TANK #2","09503700 VERDE RIVER NEAR PAULDEN, AZ",720045001
"Point.769","Point.09168100",27.5891101204087,"dam","gage",18383449,18383407,760009292,"CO01085 MORRISON","09168100 DISAPPOINTMENT CREEK NEAR DOVE CREEK, CO.",760032756
"Point.770","Point.09143500",30.9619407193075,"dam","gage",3230651,3233455,760017469,"CO00570 DREYFUS","09143500 SURFACE CREEK AT CEDAREDGE, CO.",760035581
"Point.771","Point.09058000",124.761034371791,"dam","gage",1231975,1232797,720000024,"CO00707 COTTONWOOD","09058000 COLORADO RIVER NEAR KREMMLING, CO",760043462
"Point.772","Point.09131500",0.63547293472143,"dam","gage",1338026,1337204,760010217,"CO01691 PAONIA","09131500 MUDDY CREEK AT BARDINE, CO.",760010217
"Point.773","Point.09251000",2.22131366429657,"dam","gage",1355046,3109519,760002305,"CO01403 CRAIG RAW WATER","09251000 YAMPA RIVER NEAR MAYBELL, CO",760042701
"Point.774","Point.1094",0.216455429049687,"dam","dam",18375590,18377324,760014101,"CO00158 GURLEY","CO00162 MIRAMONTE",760043888
"Point.775","Point.09117000",76.1290477680829,"dam","gage",9774085,9773305,760008241,"CO00797 NEEDLE CREEK","09117000 TOMICHI CREEK AT PARLIN, CO.",760026247
"Point.776","Point.09271400",63.9168296396047,"dam","gage",1393109,1394365,760007296,"UT10113 BOR STEINAKER","09271400 ASHLEY CREEK NEAR NAPLES, UT",760053133
"Point.777","Point.1180",17.9455056043365,"dam","dam",3276953,3277525,760014292,"UT83025 WEST FORK DIVERSION","UT00518 FLAKE",760014292
"Point.778","Point.09335500",2.40897551378565,"dam","gage",3277545,3277861,760016910,"UT00375 ROUND WILLOW BOTTOM","09335500 NORTH CREEK NEAR ESCALANTE, UTAH",760041016
"Point.779","Point.09379500",459.215931427341,"dam","gage",1399054,1385518,760000974,"UT00042 BLANDING CITY NO. 3","09379500 SAN JUAN RIVER NEAR BLUFF, UT",760053078
"Point.780","Point.778",0.305436766433557,"dam","dam",3277539,3277545,760041016,"UT00183 LONG WILLOW BOTTOM","UT00375 ROUND WILLOW BOTTOM",760041016
"Point.781","Point.09222250",38.1380967086961,"dam","gage",3267786,3265674,760009731,"WY01247 BROADBENT NO. 2","09222250 LITTLE MUDDY CREEK AB NORTH FORK, NR GLENCOE, WY",760035406
"Point.782","Point.1302",161.034586802092,"dam","dam",18272244,18272238,760012857,"WY01474 DETENTION 1594 #3 DAM","WY02118 RED WASH #2",760025821
"Point.783","Point.1300",402.900688519422,"dam","dam",18315062,18315888,760000231,"WY01507 NO. 1 TAILINGS","WY02233 KILLDEER WETLAND POND",760027598
"Point.784","Point.09222000",1.05550775969131,"dam","gage",3197024,3195478,760003478,"WY01211 CLIFFORD F. GRAHAM","09222000 BLACKS FORK NEAR LYMAN, WY",760028932
"Point.785","Point.09129600",11.2945027121794,"dam","gage",3251439,3251413,760012977,"CO00556 CRAWFORD","09129600 SMITH FORK NEAR LAZEAR, CO",760015266
"Point.786","Point.261",7.64199035340086,"dam","dam",20410762,20410680,720016561,"AZ00049 LYNX LAKE","AZ00118 LYNX CREEK",720016561
"Point.787","Point.09458500",1.57119195581011,"dam","gage",21328697,21328417,720000771,"AZ00066 GRAVEYARD WASH","09458500 GILA RIVER AT SAFFORD, ARIZ.",720013427
"Point.788","Point.09460200",0.519472611611548,"dam","gage",21328561,21328561,720012408,"AZ00068 FRYE CREEK RETARDING","09460200 FRYE CREEK AT THATCHER, ARIZ.",720012408
"Point.789","Point.09480500",103.122872038343,"dam","gage",15907761,15907959,720003679,"AZ00014 PARKER CANYON","09480500 SANTA CRUZ RIVER NEAR NOGALES, AZ.",720019079
"Point.790","Point.09408195",60.7389148455805,"dam","gage",20655274,20653582,720005250,"AZ20011 FLAT TOP DETENTION DAM","09408195 FORT PEARCE WASH NEAR ST. GEORGE, UT",720005250
"Point.791","Point.09081000",79.482877724577,"dam","gage",1327107,1325991,760008871,"CO02890 LAKE DEBORAH","09081000 ROARING FORK RIVER NEAR EMMA, CO",760036628
"Point.792","Point.09111500",15.4908812342194,"dam","gage",1332794,1332990,760015712,"CO01753 MERIDIAN LAKE","09111500 SLATE RIVER NEAR CRESTED BUTTE, CO",760036599
"Point.793","Point.09237450",45.4373795372525,"dam","gage",1356434,1357658,760002305,"CO01025 MCCHIVVIS","09237450 YAMPA RIVER ABOVE STAGECOACH RESERVOIR, CO",760020423
"Point.794","Point.09304115",2.18653610079616,"dam","gage",1344396,1344178,760002152,"CO00961 BEAVER LAKE","09304115 WHITE RIVER BELOW NORTH ELK CREEK NEAR BUFORD, CO",760032347
"Point.795","Point.09163050",2.73960564910145,"dam","gage",3177532,3177732,760026832,"CO01254 WEST BADGER DETENTION","09163050 BADGER WASH NEAR MACK, CO.",760077637
"Point.796","Point.09362900",0.498516515658917,"dam","gage",17015277,17014767,760010259,"CO01688 LEMON","09362900 FLORIDA RIVER BELOW LEMON RESERVOIR NR DURANGO, CO",760010259
"Point.797","Point.09127500",23.2259008446547,"dam","gage",3251613,3251809,760020261,"CO00356 BALD MOUNTAIN","09127500 CRYSTAL CREEK NEAR MAHER, CO.",760031651
"Point.798","Point.765",1.24969204028064,"dam","dam",3231641,3231641,760051574,"CO00585 DRY FORK DIVERSION DAM - FDSA","CO00565 DELTA CONTROL",760051574
"Point.799","Point.09417500",13.8594276962736,"dam","gage",20595676,20595662,720002382,"NV00118 HOLLINGER DEBRIS","09417500 MEADOW VALLEY WASH AT EAGLE CYN NR URSINE, NV",720002382
"Point.800","Point.09430825",194.755204437466,"dam","gage",3080223,3080267,720000771,"NM00252 UPPER GILA VALLEY SITE NO. 4 DAM","09430825 GILA FARMS DITCH NR GILA, NM",720047420
"Point.801","Point.09430825",5.14520643899805,"dam","gage",3076693,3080267,720000771,"NM00254 UPPER GILA VALLEY SITE NO. 7 DAM","09430825 GILA FARMS DITCH NR GILA, NM",720000771
"Point.802","Point.935",10.5139234029064,"dam","dam",16976210,16979216,760019917,"NM00046 CANADA CORRALES DAM","NM00055 MOSQUITO DAM",760038883
"Point.804","Point.09431000",6.85908257306665,"dam","gage",3080343,3080519,720000771,"NM00250 UPPER GILA VALLEY SITE NO. 1 DAM","09431000 GILA RIVER NEAR CLIFF, NM",720100287
"Point.805","Point.09430825",1.53090994520211,"dam","gage",3080219,3080267,720000771,"NM00535 UPPER GILA VALLEY SITE NO. 5 DAM","09430825 GILA FARMS DITCH NR GILA, NM",720100308
"Point.806","Point.09430825",5.0213964322301,"dam","gage",3076695,3080267,720000771,"NM00255 UPPER GILA VALLEY SITE NO. 8 DAM","09430825 GILA FARMS DITCH NR GILA, NM",720100549
"Point.807","Point.806",0.182495096623695,"dam","dam",3076695,3076695,720100549,"NM00256 UPPER GILA VALLEY SITE NO. 9 DAM","NM00255 UPPER GILA VALLEY SITE NO. 8 DAM",720100549
"Point.808","Point.804",1.4889093254846,"dam","dam",3080343,3080343,720100287,"NM00447 UPPER GILA VALLEY SITE NO. 3 DAM","NM00250 UPPER GILA VALLEY SITE NO. 1 DAM",720100287
"Point.809","Point.09355500",10.7889755982001,"dam","gage",17040463,17040461,760000974,"NM00120 NAVAJO","09355500 SAN JUAN RIVER NEAR ARCHULETA, NM",760000974
"Point.811","Point.820",373.455946229609,"dam","dam",3378793,3528927,720000024,"UT00438 MOAB SALT POTASH STOCKPILE DAM","AZ10307 GLEN CANYON",760001368
"Point.812","Point.09219000",4.71951128868356,"dam","gage",3195692,3195658,760003478,"WY01604 COYOTE","09219000 BLACKS FORK NEAR URIE, WY",760003478
"Point.813","Point.69",0.678405577789752,"dam","dam",3230637,3230419,760028914,"CO00586 LITTLE GIANT #1","CO00658 TRICKLE",760028914
"Point.814","Point.09143000",2.63034123275158,"dam","gage",3230465,3233449,760017469,"CO00554 COLE #5","09143000 SURFACE CREEK NEAR CEDAREDGE, CO",760017469
"Point.815","Point.09458500",0.84371972504016,"dam","gage",21328579,21328417,720000771,"AZ00072 FREEMAN WASH RETARDING","09458500 GILA RIVER AT SAFFORD, ARIZ.",720041792
"Point.816","Point.09379025",90.5482435161614,"dam","gage",1409673,1409847,760005921,"AZ10306 WHEATFIELDS","09379025 CHINLE CREEK AT CHINLE, AZ",760013491
"Point.817","Point.927",6.70632099916456,"dam","dam",20493631,20495227,720018743,"AZ10421 DRIFT FENCE","AZ10422 PACHETA",720044846
"Point.818","Point.862",1.45090150803608,"dam","dam",21734186,21734180,720010619,"AZ10416 COOLEY","AZ10415 BOOTLEG",720010619
"Point.819","Point.790",29.9349664604985,"dam","dam",20656806,20655274,720005250,"AZ20001 ANTELOPE VALLEY DETENTION DAM","AZ20011 FLAT TOP DETENTION DAM",720078556
"Point.820","Point.09379910",2.01684319826463,"dam","gage",3528927,3528941,720000024,"AZ10307 GLEN CANYON","09379910 COLORADO RIVER BELOW GLEN CANYON DAM, AZ",720000024
"Point.821","Point.09398500",69.2524528389578,"dam","gage",21748159,21745967,720006927,"AZ00041 KNOLL","09398500 CLEAR CREEK BELOW WILLOW CREEK, N WINSLOW, AZ.",720035322
"Point.822","Point.09424450",0.560371750165775,"dam","gage",21400715,21403895,720002917,"AZ00136 FORT ROCK RANCH","09424450 BIG SANDY RIVER NEAR WIKIEUP, AZ",720067367
"Point.823","Point.64",0.428642991387759,"dam","dam",3178906,3178906,760077452,"CO00884 JUMBO MESA CREEK 5","CO00843 MESA CREEK #4",760077452
"Point.824","Point.09132000",7.32805496090075,"dam","gage",1338030,1337454,760016115,"CO00425 LAKE BRENNAND","09132000 RUBY ANTHRACITE CREEK NEAR FLORESTA, CO.",760016115
"Point.825","Point.09173500",10.2877884660354,"dam","gage",18376216,18375156,760019711,"CO00163 PAXTON","09173500 HORSEFLY CREEK NEAR SAMS, CO.",760037162
"Point.826","Point.09144250",245.774050043176,"dam","gage",3233233,3232789,760003236,"CO00611 PAULSON","09144250 GUNNISON RIVER AT DELTA, CO",760035576
"Point.827","Point.09050700",0.397646436455375,"dam","gage",1312847,1312847,760006138,"CO00875 DILLON","09050700 BLUE RIVER BELOW DILLON, CO.",760006138
"Point.828","Point.09020000",3.59052090906683,"dam","gage",1231087,1232731,760011978,"CO01265 POSO DAM - FDSA","09020000 WILLOW CREEK NEAR GRANBY, CO.",760055406
"Point.829","Point.441",1.872481566031,"dam","dam",3230041,3229969,760035625,"CO00070 ANDERSON #1","CO00087 HALLENBECK #2",760035625
"Point.830","Point.09430825",191.585991332774,"dam","gage",3076731,3080267,720000771,"NM00257 UPPER GILA VALLEY SITE NO. 10 DAM","09430825 GILA FARMS DITCH NR GILA, NM",720034649
